latitude,longitude,value
37.769,-122.414,3
37.769,-122.423,10
37.769,-122.448,13
37.769,-122.421,5
37.769,-122.432,9
37.769,-122.428,1
37.769,-122.418,2
37.769,-122.443,15
37.769,-122.405,2
37.769,-122.416,3
37.769,-122.388,8
37.769,-122.42,6
37.769,-122.435,10
37.769,-122.434,5
37.769,-122.396,4
37.769,-122.387,1
37.769,-122.415,6
37.769,-122.409,8
37.769,-122.386,2
37.77,-122.414,12
37.77,-122.43,9
37.77,-122.443,18
37.77,-122.392,6
37.77,-122.45,15
37.77,-122.444,15
37.77,-122.447,17
37.77,-122.389,5
37.77,-122.437,15
37.77,-122.445,26
37.77,-122.436,11
37.77,-122.404,4
37.77,-122.424,13
37.77,-122.425,21
37.77,-122.439,18
37.77,-122.426,15
37.77,-122.396,11
37.77,-122.448,13
37.77,-122.451,5
37.77,-122.427,4
37.77,-122.411,11
37.77,-122.438,18
37.77,-122.409,4
37.77,-122.386,1
37.77,-122.42,12
37.77,-122.449,8
37.77,-122.432,14
37.77,-122.412,20
37.77,-122.391,10
37.77,-122.39,8
37.77,-122.405,1
37.77,-122.429,17
37.77,-122.388,11
37.77,-122.393,1
37.77,-122.422,15
37.77,-122.415,13
37.77,-122.423,17
37.77,-122.421,5
37.77,-122.406,12
37.77,-122.418,4
37.77,-122.428,5
37.77,-122.407,16
37.77,-122.433,10
37.77,-122.434,12
37.77,-122.452,7
37.77,-122.416,6
37.77,-122.41,3
37.77,-122.403,5
37.77,-122.402,9
37.77,-122.446,13
37.77,-122.431,7
37.77,-122.435,8
37.77,-122.413,14
37.77,-122.453,4
37.77,-122.4,3
37.77,-122.387,1
37.77,-122.454,3
37.77,-122.408,1
37.771,-122.409,11
37.771,-122.408,6
37.771,-122.403,2
37.771,-122.42,19
37.771,-122.45,13
37.771,-122.413,16
37.771,-122.435,15
37.771,-122.436,13
37.771,-122.406,2
37.771,-122.446,10
37.771,-122.451,10
37.771,-122.412,14
37.771,-122.433,10
37.771,-122.388,11
37.771,-122.418,4
37.771,-122.437,20
37.771,-122.387,15
37.771,-122.389,16
37.771,-122.396,2
37.771,-122.425,12
37.771,-122.431,18
37.771,-122.445,9
37.771,-122.443,12
37.771,-122.43,17
37.771,-122.401,11
37.771,-122.447,13
37.771,-122.429,12
37.771,-122.415,13
37.771,-122.424,10
37.771,-122.432,20
37.771,-122.41,8
37.771,-122.414,5
37.771,-122.4,3
37.771,-122.428,11
37.771,-122.449,7
37.771,-122.434,12
37.771,-122.386,2
37.771,-122.422,26
37.771,-122.442,20
37.771,-122.427,9
37.771,-122.426,5
37.771,-122.444,7
37.771,-122.404,1
37.771,-122.44,10
37.771,-122.423,18
37.771,-122.448,5
37.771,-122.452,12
37.771,-122.439,16
37.771,-122.417,7
37.771,-122.405,2
37.771,-122.441,9
37.771,-122.411,12
37.771,-122.394,9
37.771,-122.393,10
37.771,-122.392,5
37.771,-122.454,1
37.771,-122.453,9
37.771,-122.438,8
37.771,-122.399,9
37.771,-122.391,7
37.771,-122.39,5
37.771,-122.416,9
37.771,-122.419,1
37.771,-122.421,1
37.771,-122.402,2
37.771,-122.51,2
37.772,-122.432,13
37.772,-122.436,8
37.772,-122.443,10
37.772,-122.435,8
37.772,-122.428,11
37.772,-122.416,6
37.772,-122.408,8
37.772,-122.424,21
37.772,-122.406,1
37.772,-122.429,14
37.772,-122.445,6
37.772,-122.449,7
37.772,-122.39,8
37.772,-122.422,18
37.772,-122.437,22
37.772,-122.401,2
37.772,-122.439,12
37.772,-122.42,14
37.772,-122.434,14
37.772,-122.431,17
37.772,-122.444,18
37.772,-122.417,8
37.772,-122.51,8
37.772,-122.405,8
37.772,-122.411,3
37.772,-122.402,3
37.772,-122.508,4
37.772,-122.393,15
37.772,-122.423,31
37.772,-122.43,13
37.772,-122.44,14
37.772,-122.442,24
37.772,-122.446,9
37.772,-122.414,6
37.772,-122.41,6
37.772,-122.389,4
37.772,-122.409,10
37.772,-122.427,7
37.772,-122.421,16
37.772,-122.441,13
37.772,-122.391,17
37.772,-122.399,1
37.772,-122.419,23
37.772,-122.394,7
37.772,-122.387,4
37.772,-122.418,13
37.772,-122.395,3
37.772,-122.447,7
37.772,-122.506,6
37.772,-122.448,7
37.772,-122.433,7
37.772,-122.509,6
37.772,-122.412,10
37.772,-122.392,8
37.772,-122.507,2
37.772,-122.398,37
37.772,-122.404,6
37.772,-122.425,12
37.772,-122.505,5
37.772,-122.5,2
37.772,-122.499,1
37.772,-122.388,4
37.772,-122.454,6
37.772,-122.504,1
37.772,-122.438,8
37.772,-122.453,7
37.772,-122.501,4
37.772,-122.496,2
37.772,-122.415,5
37.772,-122.452,5
37.772,-122.426,3
37.772,-122.413,2
37.772,-122.491,1
37.772,-122.492,1
37.772,-122.451,3
37.772,-122.49,2
37.772,-122.407,1
37.772,-122.488,1
37.772,-122.45,1
37.772,-122.397,1
37.773,-122.428,22
37.773,-122.51,5
37.773,-122.424,35
37.773,-122.439,20
37.773,-122.423,20
37.773,-122.442,1
37.773,-122.437,17
37.773,-122.425,13
37.773,-122.451,23
37.773,-122.5,4
37.773,-122.452,14
37.773,-122.417,21
37.773,-122.435,6
37.773,-122.427,12
37.773,-122.45,12
37.773,-122.441,9
37.773,-122.391,28
37.773,-122.419,13
37.773,-122.429,21
37.773,-122.503,2
37.773,-122.412,13
37.773,-122.422,16
37.773,-122.411,9
37.773,-122.426,15
37.773,-122.487,4
37.773,-122.495,11
37.773,-122.406,3
37.773,-122.41,7
37.773,-122.413,7
37.773,-122.432,16
37.773,-122.398,1
37.773,-122.505,3
37.773,-122.436,12
37.773,-122.488,3
37.773,-122.418,8
37.773,-122.393,17
37.773,-122.392,11
37.773,-122.434,9
37.773,-122.449,13
37.773,-122.397,8
37.773,-122.499,6
37.773,-122.389,1
37.773,-122.492,3
37.773,-122.496,1
37.773,-122.39,6
37.773,-122.44,11
37.773,-122.415,10
37.773,-122.494,4
37.773,-122.42,8
37.773,-122.433,3
37.773,-122.486,4
37.773,-122.403,6
37.773,-122.416,3
37.773,-122.448,8
37.773,-122.498,2
37.773,-122.481,4
37.773,-122.421,18
37.773,-122.497,2
37.773,-122.491,3
37.773,-122.482,5
37.773,-122.504,3
37.773,-122.48,4
37.773,-122.508,4
37.773,-122.501,2
37.773,-122.447,4
37.773,-122.49,1
37.773,-122.408,4
37.773,-122.479,1
37.773,-122.438,9
37.773,-122.453,6
37.773,-122.402,3
37.773,-122.446,7
37.773,-122.431,5
37.773,-122.43,12
37.773,-122.507,3
37.773,-122.454,5
37.773,-122.485,3
37.773,-122.478,3
37.773,-122.409,3
37.773,-122.506,2
37.773,-122.483,2
37.773,-122.489,2
37.773,-122.445,6
37.773,-122.473,2
37.773,-122.509,5
37.773,-122.493,1
37.773,-122.414,2
37.773,-122.396,2
37.773,-122.484,1
37.773,-122.404,2
37.773,-122.444,5
37.773,-122.472,2
37.773,-122.477,2
37.773,-122.47,3
37.773,-122.474,1
37.773,-122.469,3
37.773,-122.401,2
37.773,-122.475,1
37.773,-122.443,3
37.773,-122.468,1
37.773,-122.471,1
37.773,-122.466,2
37.774,-122.45,10
37.774,-122.423,12
37.774,-122.393,4
37.774,-122.415,7
37.774,-122.414,8
37.774,-122.506,1
37.774,-122.408,8
37.774,-122.434,25
37.774,-122.497,9
37.774,-122.411,15
37.774,-122.429,22
37.774,-122.503,1
37.774,-122.404,5
37.774,-122.402,11
37.774,-122.412,9
37.774,-122.482,10
37.774,-122.418,10
37.774,-122.417,10
37.774,-122.451,13
37.774,-122.422,18
37.774,-122.442,8
37.774,-122.426,21
37.774,-122.396,12
37.774,-122.475,3
37.774,-122.409,22
37.774,-122.446,5
37.774,-122.439,17
37.774,-122.427,25
37.774,-122.421,17
37.774,-122.505,6
37.774,-122.487,9
37.774,-122.467,3
37.774,-122.453,10
37.774,-122.433,18
37.774,-122.449,12
37.774,-122.435,16
37.774,-122.51,9
37.774,-122.392,12
37.774,-122.401,1
37.774,-122.416,13
37.774,-122.391,14
37.774,-122.471,8
37.774,-122.406,5
37.774,-122.424,33
37.774,-122.448,12
37.774,-122.432,12
37.774,-122.472,2
37.774,-122.443,8
37.774,-122.47,4
37.774,-122.504,5
37.774,-122.444,12
37.774,-122.485,2
37.774,-122.413,10
37.774,-122.403,10
37.774,-122.425,14
37.774,-122.4,6
37.774,-122.465,5
37.774,-122.5,4
37.774,-122.484,4
37.774,-122.468,9
37.774,-122.441,13
37.774,-122.405,7
37.774,-122.44,13
37.774,-122.48,6
37.774,-122.483,3
37.774,-122.438,18
37.774,-122.41,16
37.774,-122.469,5
37.774,-122.437,5
37.774,-122.499,3
37.774,-122.508,5
37.774,-122.491,6
37.774,-122.477,7
37.774,-122.479,4
37.774,-122.447,4
37.774,-122.431,8
37.774,-122.436,10
37.774,-122.476,5
37.774,-122.428,21
37.774,-122.463,6
37.774,-122.419,11
37.774,-122.496,5
37.774,-122.509,3
37.774,-122.478,2
37.774,-122.501,1
37.774,-122.498,2
37.774,-122.42,12
37.774,-122.493,2
37.774,-122.473,1
37.774,-122.474,4
37.774,-122.462,9
37.774,-122.466,5
37.774,-122.43,9
37.774,-122.39,5
37.774,-122.464,3
37.774,-122.445,5
37.774,-122.507,1
37.774,-122.495,4
37.774,-122.452,4
37.774,-122.492,1
37.774,-122.461,4
37.774,-122.49,1
37.774,-122.494,1
37.774,-122.46,8
37.774,-122.395,5
37.774,-122.502,1
37.774,-122.459,4
37.774,-122.489,1
37.774,-122.488,1
37.774,-122.387,1
37.774,-122.486,2
37.774,-122.455,1
37.774,-122.481,1
37.775,-122.426,5
37.775,-122.439,5
37.775,-122.449,1
37.775,-122.47,11
37.775,-122.494,1
37.775,-122.396,8
37.775,-122.417,5
37.775,-122.403,8
37.775,-122.413,12
37.775,-122.479,4
37.775,-122.411,9
37.775,-122.508,8
37.775,-122.509,6
37.775,-122.459,6
37.775,-122.481,2
37.775,-122.415,13
37.775,-122.433,18
37.775,-122.427,18
37.775,-122.446,18
37.775,-122.424,40
37.775,-122.423,13
37.775,-122.462,16
37.775,-122.469,4
37.775,-122.395,5
37.775,-122.442,13
37.775,-122.438,23
37.775,-122.414,8
37.775,-122.466,10
37.775,-122.421,18
37.775,-122.401,15
37.775,-122.467,8
37.775,-122.465,8
37.775,-122.461,18
37.775,-122.429,17
37.775,-122.46,7
37.775,-122.41,12
37.775,-122.451,2
37.775,-122.5,5
37.775,-122.497,1
37.775,-122.448,8
37.775,-122.483,9
37.775,-122.471,5
37.775,-122.493,6
37.775,-122.4,3
37.775,-122.44,15
37.775,-122.434,23
37.775,-122.425,2
37.775,-122.457,4
37.775,-122.455,6
37.775,-122.478,5
37.775,-122.498,4
37.775,-122.392,2
37.775,-122.412,8
37.775,-122.456,9
37.775,-122.436,12
37.775,-122.419,3
37.775,-122.418,10
37.775,-122.474,10
37.775,-122.468,12
37.775,-122.443,14
37.775,-122.444,11
37.775,-122.491,5
37.775,-122.42,8
37.775,-122.432,13
37.775,-122.51,7
37.775,-122.482,1
37.775,-122.447,9
37.775,-122.499,1
37.775,-122.398,6
37.775,-122.441,16
37.775,-122.422,8
37.775,-122.504,10
37.775,-122.477,8
37.775,-122.476,6
37.775,-122.45,6
37.775,-122.48,3
37.775,-122.464,9
37.775,-122.472,3
37.775,-122.463,4
37.775,-122.431,11
37.775,-122.505,2
37.775,-122.475,7
37.775,-122.487,3
37.775,-122.454,1
37.775,-122.489,3
37.775,-122.394,7
37.775,-122.405,2
37.775,-122.501,2
37.775,-122.453,8
37.775,-122.495,2
37.775,-122.473,9
37.775,-122.416,16
37.775,-122.43,15
37.775,-122.502,4
37.775,-122.428,16
37.775,-122.445,11
37.775,-122.49,5
37.775,-122.506,2
37.775,-122.488,3
37.775,-122.397,4
37.775,-122.484,2
37.775,-122.437,11
37.775,-122.404,1
37.775,-122.511,2
37.775,-122.407,9
37.775,-122.503,1
37.775,-122.402,8
37.775,-122.452,1
37.775,-122.492,2
37.775,-122.485,1
37.775,-122.435,10
37.775,-122.458,1
37.775,-122.393,3
37.775,-122.486,1
37.775,-122.409,1
37.776,-122.459,4
37.776,-122.426,25
37.776,-122.482,6
37.776,-122.462,4
37.776,-122.441,14
37.776,-122.447,9
37.776,-122.467,5
37.776,-122.433,2
37.776,-122.427,38
37.776,-122.416,7
37.776,-122.442,8
37.776,-122.438,20
37.776,-122.402,5
37.776,-122.468,5
37.776,-122.394,12
37.776,-122.411,15
37.776,-122.408,13
37.776,-122.479,5
37.776,-122.395,7
37.776,-122.414,17
37.776,-122.419,9
37.776,-122.428,28
37.776,-122.413,6
37.776,-122.412,12
37.776,-122.425,21
37.776,-122.492,3
37.776,-122.424,16
37.776,-122.406,13
37.776,-122.499,10
37.776,-122.502,5
37.776,-122.461,7
37.776,-122.443,10
37.776,-122.436,5
37.776,-122.429,22
37.776,-122.397,7
37.776,-122.446,10
37.776,-122.466,3
37.776,-122.47,7
37.776,-122.421,17
37.776,-122.477,2
37.776,-122.4,1
37.776,-122.455,14
37.776,-122.393,11
37.776,-122.456,9
37.776,-122.478,2
37.776,-122.498,13
37.776,-122.44,7
37.776,-122.432,15
37.776,-122.454,2
37.776,-122.409,18
37.776,-122.449,8
37.776,-122.415,12
37.776,-122.418,18
37.776,-122.497,6
37.776,-122.501,6
37.776,-122.5,3
37.776,-122.508,5
37.776,-122.398,7
37.776,-122.403,13
37.776,-122.496,7
37.776,-122.46,6
37.776,-122.439,9
37.776,-122.407,19
37.776,-122.483,2
37.776,-122.423,23
37.776,-122.431,19
37.776,-122.486,3
37.776,-122.453,10
37.776,-122.417,14
37.776,-122.504,9
37.776,-122.495,8
37.776,-122.489,2
37.776,-122.464,1
37.776,-122.445,7
37.776,-122.43,13
37.776,-122.494,13
37.776,-122.41,3
37.776,-122.469,5
37.776,-122.463,5
37.776,-122.488,2
37.776,-122.42,14
37.776,-122.471,5
37.776,-122.475,6
37.776,-122.448,13
37.776,-122.474,3
37.776,-122.422,13
37.776,-122.437,5
37.776,-122.507,5
37.776,-122.48,3
37.776,-122.493,4
37.776,-122.444,4
37.776,-122.491,1
37.776,-122.476,1
37.776,-122.487,1
37.776,-122.485,2
37.776,-122.473,4
37.776,-122.465,2
37.776,-122.399,5
37.776,-122.481,3
37.776,-122.457,3
37.776,-122.389,5
37.776,-122.472,1
37.776,-122.458,1
37.776,-122.405,1
37.776,-122.505,1
37.776,-122.484,4
37.776,-122.392,2
37.776,-122.39,2
37.776,-122.388,3
37.777,-122.42,11
37.777,-122.423,23
37.777,-122.436,6
37.777,-122.438,28
37.777,-122.422,18
37.777,-122.447,15
37.777,-122.431,15
37.777,-122.388,2
37.777,-122.421,13
37.777,-122.426,22
37.777,-122.425,17
37.777,-122.408,19
37.777,-122.412,14
37.777,-122.485,1
37.777,-122.469,8
37.777,-122.41,14
37.777,-122.424,5
37.777,-122.443,12
37.777,-122.506,9
37.777,-122.499,5
37.777,-122.433,7
37.777,-122.453,11
37.777,-122.409,9
37.777,-122.442,11
37.777,-122.441,10
37.777,-122.46,9
37.777,-122.428,29
37.777,-122.507,3
37.777,-122.462,6
37.777,-122.455,11
37.777,-122.411,9
37.777,-122.48,3
37.777,-122.414,13
37.777,-122.406,5
37.777,-122.429,21
37.777,-122.463,7
37.777,-122.446,6
37.777,-122.417,23
37.777,-122.419,8
37.777,-122.418,7
37.777,-122.477,3
37.777,-122.457,3
37.777,-122.481,2
37.777,-122.504,14
37.777,-122.476,3
37.777,-122.413,11
37.777,-122.501,3
37.777,-122.44,16
37.777,-122.397,7
37.777,-122.479,5
37.777,-122.508,4
37.777,-122.402,6
37.777,-122.488,2
37.777,-122.4,1
37.777,-122.471,10
37.777,-122.497,7
37.777,-122.445,14
37.777,-122.439,8
37.777,-122.478,15
37.777,-122.394,9
37.777,-122.475,7
37.777,-122.484,2
37.777,-122.503,6
37.777,-122.474,5
37.777,-122.482,2
37.777,-122.437,16
37.777,-122.392,5
37.777,-122.47,10
37.777,-122.405,5
37.777,-122.464,4
37.777,-122.432,11
37.777,-122.473,1
37.777,-122.472,4
37.777,-122.505,5
37.777,-122.427,31
37.777,-122.466,3
37.777,-122.467,6
37.777,-122.398,8
37.777,-122.496,2
37.777,-122.461,6
37.777,-122.395,12
37.777,-122.43,13
37.777,-122.456,10
37.777,-122.494,1
37.777,-122.452,10
37.777,-122.407,15
37.777,-122.404,11
37.777,-122.444,6
37.777,-122.415,1
37.777,-122.5,4
37.777,-122.493,2
37.777,-122.468,10
37.777,-122.451,7
37.777,-122.495,1
37.777,-122.465,2
37.777,-122.509,1
37.777,-122.393,6
37.777,-122.458,4
37.777,-122.401,2
37.777,-122.416,5
37.777,-122.449,4
37.777,-122.502,2
37.777,-122.435,4
37.777,-122.391,3
37.777,-122.498,2
37.777,-122.448,5
37.777,-122.45,1
37.777,-122.49,1
37.777,-122.434,5
37.777,-122.487,1
37.778,-122.434,18
37.778,-122.451,7
37.778,-122.426,16
37.778,-122.42,10
37.778,-122.484,4
37.778,-122.432,26
37.778,-122.437,9
37.778,-122.474,8
37.778,-122.497,4
37.778,-122.409,13
37.778,-122.438,14
37.778,-122.465,5
37.778,-122.416,12
37.778,-122.48,7
37.778,-122.418,14
37.778,-122.44,23
37.778,-122.4,9
37.778,-122.412,8
37.778,-122.425,19
37.778,-122.441,4
37.778,-122.398,7
37.778,-122.407,18
37.778,-122.433,15
37.778,-122.424,4
37.778,-122.455,5
37.778,-122.45,9
37.778,-122.452,7
37.778,-122.408,13
37.778,-122.508,1
37.778,-122.423,18
37.778,-122.393,7
37.778,-122.404,6
37.778,-122.401,1
37.778,-122.488,2
37.778,-122.391,2
37.778,-122.467,9
37.778,-122.468,7
37.778,-122.394,8
37.778,-122.49,1
37.778,-122.504,2
37.778,-122.496,1
37.778,-122.503,5
37.778,-122.457,9
37.778,-122.43,21
37.778,-122.499,2
37.778,-122.427,19
37.778,-122.469,8
37.778,-122.439,7
37.778,-122.466,6
37.778,-122.395,1
37.778,-122.461,6
37.778,-122.495,4
37.778,-122.422,22
37.778,-122.442,7
37.778,-122.475,8
37.778,-122.476,5
37.778,-122.454,9
37.778,-122.411,6
37.778,-122.405,16
37.778,-122.431,7
37.778,-122.501,7
37.778,-122.446,6
37.778,-122.41,14
37.778,-122.453,1
37.778,-122.494,2
37.778,-122.485,2
37.778,-122.507,4
37.778,-122.413,10
37.778,-122.392,8
37.778,-122.448,4
37.778,-122.396,16
37.778,-122.406,20
37.778,-122.397,5
37.778,-122.445,6
37.778,-122.447,14
37.778,-122.456,8
37.778,-122.459,3
37.778,-122.487,2
37.778,-122.477,4
37.778,-122.435,11
37.778,-122.443,7
37.778,-122.47,3
37.778,-122.444,4
37.778,-122.502,1
37.778,-122.464,4
37.778,-122.414,6
37.778,-122.46,4
37.778,-122.493,5
37.778,-122.419,4
37.778,-122.481,5
37.778,-122.492,1
37.778,-122.429,17
37.778,-122.482,1
37.778,-122.449,6
37.778,-122.471,2
37.778,-122.478,7
37.778,-122.421,5
37.778,-122.415,10
37.778,-122.436,1
37.778,-122.463,2
37.778,-122.458,5
37.778,-122.505,3
37.778,-122.489,1
37.778,-122.428,8
37.778,-122.5,2
37.778,-122.473,2
37.778,-122.403,2
37.778,-122.462,4
37.778,-122.483,2
37.778,-122.472,2
37.778,-122.486,1
37.778,-122.479,2
37.778,-122.399,1
37.778,-122.506,1
37.778,-122.417,1
37.779,-122.43,25
37.779,-122.44,7
37.779,-122.462,8
37.779,-122.41,6
37.779,-122.426,10
37.779,-122.415,8
37.779,-122.439,11
37.779,-122.408,14
37.779,-122.422,16
37.779,-122.403,13
37.779,-122.433,31
37.779,-122.466,6
37.779,-122.425,14
37.779,-122.423,15
37.779,-122.432,21
37.779,-122.435,19
37.779,-122.417,2
37.779,-122.409,12
37.779,-122.397,15
37.779,-122.441,6
37.779,-122.495,4
37.779,-122.431,7
37.779,-122.469,8
37.779,-122.414,26
37.779,-122.454,2
37.779,-122.481,1
37.779,-122.438,7
37.779,-122.404,11
37.779,-122.456,7
37.779,-122.467,4
37.779,-122.5,2
37.779,-122.455,7
37.779,-122.447,12
37.779,-122.459,7
37.779,-122.448,4
37.779,-122.406,21
37.779,-122.486,1
37.779,-122.399,6
37.779,-122.416,5
37.779,-122.478,5
37.779,-122.482,3
37.779,-122.424,22
37.779,-122.437,9
37.779,-122.504,9
37.779,-122.434,18
37.779,-122.407,11
37.779,-122.444,15
37.779,-122.398,10
37.779,-122.485,6
37.779,-122.473,6
37.779,-122.503,6
37.779,-122.445,8
37.779,-122.461,7
37.779,-122.476,3
37.779,-122.412,1
37.779,-122.468,5
37.779,-122.446,10
37.779,-122.427,17
37.779,-122.46,3
37.779,-122.472,5
37.779,-122.48,5
37.779,-122.475,7
37.779,-122.471,6
37.779,-122.396,6
37.779,-122.391,5
37.779,-122.474,8
37.779,-122.411,7
37.779,-122.394,4
37.779,-122.42,17
37.779,-122.483,2
37.779,-122.47,4
37.779,-122.508,9
37.779,-122.488,5
37.779,-122.405,6
37.779,-122.402,6
37.779,-122.49,1
37.779,-122.464,7
37.779,-122.429,9
37.779,-122.393,14
37.779,-122.509,2
37.779,-122.436,14
37.779,-122.463,10
37.779,-122.477,4
37.779,-122.506,4
37.779,-122.442,6
37.779,-122.507,5
37.779,-122.443,8
37.779,-122.465,7
37.779,-122.487,1
37.779,-122.428,10
37.779,-122.499,2
37.779,-122.492,1
37.779,-122.484,2
37.779,-122.505,2
37.779,-122.395,5
37.779,-122.458,3
37.779,-122.498,2
37.779,-122.496,2
37.779,-122.39,3
37.779,-122.479,1
37.779,-122.392,1
37.779,-122.457,2
37.779,-122.449,1
37.78,-122.409,9
37.78,-122.441,26
37.78,-122.435,32
37.78,-122.439,24
37.78,-122.424,26
37.78,-122.449,9
37.78,-122.42,8
37.78,-122.464,4
37.78,-122.438,12
37.78,-122.455,8
37.78,-122.41,12
37.78,-122.408,13
37.78,-122.43,16
37.78,-122.458,14
37.78,-122.413,31
37.78,-122.437,13
37.78,-122.503,4
37.78,-122.433,21
37.78,-122.476,20
37.78,-122.405,16
37.78,-122.403,19
37.78,-122.427,16
37.78,-122.411,4
37.78,-122.479,14
37.78,-122.469,1
37.78,-122.407,17
37.78,-122.501,8
37.78,-122.39,4
37.78,-122.457,13
37.78,-122.459,3
37.78,-122.416,7
37.78,-122.477,14
37.78,-122.447,16
37.78,-122.432,19
37.78,-122.487,18
37.78,-122.415,14
37.78,-122.392,1
37.78,-122.49,7
37.78,-122.393,2
37.78,-122.431,8
37.78,-122.505,4
37.78,-122.397,14
37.78,-122.494,8
37.78,-122.456,2
37.78,-122.44,19
37.78,-122.414,21
37.78,-122.406,11
37.78,-122.434,17
37.78,-122.468,5
37.78,-122.498,14
37.78,-122.508,6
37.78,-122.488,11
37.78,-122.444,4
37.78,-122.402,12
37.78,-122.425,14
37.78,-122.446,4
37.78,-122.394,4
37.78,-122.404,8
37.78,-122.475,8
37.78,-122.422,20
37.78,-122.499,8
37.78,-122.497,3
37.78,-122.398,4
37.78,-122.467,2
37.78,-122.423,8
37.78,-122.465,3
37.78,-122.504,6
37.78,-122.448,11
37.78,-122.401,6
37.78,-122.496,7
37.78,-122.506,13
37.78,-122.502,5
37.78,-122.461,2
37.78,-122.492,6
37.78,-122.412,2
37.78,-122.5,5
37.78,-122.417,9
37.78,-122.48,18
37.78,-122.429,10
37.78,-122.47,3
37.78,-122.491,5
37.78,-122.478,6
37.78,-122.46,3
37.78,-122.395,1
37.78,-122.507,5
37.78,-122.493,2
37.78,-122.486,9
37.78,-122.436,12
37.78,-122.472,1
37.78,-122.396,10
37.78,-122.485,22
37.78,-122.428,12
37.78,-122.463,4
37.78,-122.489,1
37.78,-122.484,16
37.78,-122.421,8
37.78,-122.481,27
37.78,-122.509,1
37.78,-122.483,17
37.78,-122.482,17
37.78,-122.495,1
37.78,-122.426,12
37.78,-122.389,2
37.78,-122.454,2
37.78,-122.474,8
37.78,-122.391,3
37.78,-122.466,2
37.78,-122.418,1
37.78,-122.473,3
37.78,-122.451,1
37.78,-122.399,1
37.781,-122.479,10
37.781,-122.432,13
37.781,-122.449,15
37.781,-122.462,12
37.781,-122.404,28
37.781,-122.414,12
37.781,-122.44,14
37.781,-122.471,3
37.781,-122.416,10
37.781,-122.467,7
37.781,-122.458,9
37.781,-122.441,39
37.781,-122.476,12
37.781,-122.475,8
37.781,-122.413,6
37.781,-122.425,12
37.781,-122.431,18
37.781,-122.412,27
37.781,-122.434,22
37.781,-122.427,8
37.781,-122.478,3
37.781,-122.468,4
37.781,-122.463,7
37.781,-122.415,10
37.781,-122.417,13
37.781,-122.482,2
37.781,-122.448,6
37.781,-122.389,15
37.781,-122.402,19
37.781,-122.451,7
37.781,-122.395,9
37.781,-122.497,11
37.781,-122.493,3
37.781,-122.407,11
37.781,-122.495,4
37.781,-122.503,7
37.781,-122.403,16
37.781,-122.405,10
37.781,-122.435,9
37.781,-122.424,21
37.781,-122.394,10
37.781,-122.45,9
37.781,-122.423,22
37.781,-122.509,2
37.781,-122.439,25
37.781,-122.47,2
37.781,-122.477,6
37.781,-122.498,4
37.781,-122.453,1
37.781,-122.408,8
37.781,-122.422,28
37.781,-122.506,3
37.781,-122.473,10
37.781,-122.42,7
37.781,-122.409,8
37.781,-122.406,11
37.781,-122.442,2
37.781,-122.436,10
37.781,-122.438,10
37.781,-122.501,7
37.781,-122.421,12
37.781,-122.454,12
37.781,-122.437,12
37.781,-122.461,5
37.781,-122.39,25
37.781,-122.393,4
37.781,-122.419,9
37.781,-122.43,23
37.781,-122.5,4
37.781,-122.391,10
37.781,-122.447,6
37.781,-122.492,1
37.781,-122.474,7
37.781,-122.459,3
37.781,-122.401,9
37.781,-122.504,2
37.781,-122.486,3
37.781,-122.429,9
37.781,-122.499,8
37.781,-122.388,4
37.781,-122.466,2
37.781,-122.472,2
37.781,-122.411,10
37.781,-122.433,6
37.781,-122.397,1
37.781,-122.48,7
37.781,-122.489,4
37.781,-122.41,3
37.781,-122.396,9
37.781,-122.491,3
37.781,-122.455,8
37.781,-122.485,2
37.781,-122.428,7
37.781,-122.4,8
37.781,-122.456,5
37.781,-122.452,3
37.781,-122.481,1
37.781,-122.464,6
37.781,-122.505,1
37.781,-122.392,2
37.781,-122.49,1
37.781,-122.502,5
37.781,-122.465,2
37.781,-122.494,1
37.781,-122.446,1
37.781,-122.496,3
37.781,-122.418,9
37.781,-122.399,1
37.781,-122.426,1
37.781,-122.469,1
37.781,-122.444,1
37.781,-122.457,2
37.781,-122.483,2
37.781,-122.443,3
37.782,-122.431,20
37.782,-122.437,22
37.782,-122.39,4
37.782,-122.439,28
37.782,-122.441,19
37.782,-122.434,14
37.782,-122.436,23
37.782,-122.411,27
37.782,-122.44,15
37.782,-122.456,8
37.782,-122.396,5
37.782,-122.407,5
37.782,-122.483,1
37.782,-122.467,5
37.782,-122.477,3
37.782,-122.438,33
37.782,-122.423,10
37.782,-122.421,16
37.782,-122.395,11
37.782,-122.394,12
37.782,-122.478,5
37.782,-122.417,6
37.782,-122.399,7
37.782,-122.422,32
37.782,-122.493,6
37.782,-122.473,5
37.782,-122.412,8
37.782,-122.416,16
37.782,-122.443,5
37.782,-122.4,9
37.782,-122.458,11
37.782,-122.454,7
37.782,-122.474,7
37.782,-122.42,7
37.782,-122.403,6
37.782,-122.435,8
37.782,-122.402,5
37.782,-122.389,8
37.782,-122.429,14
37.782,-122.455,11
37.782,-122.476,5
37.782,-122.453,11
37.782,-122.404,8
37.782,-122.393,11
37.782,-122.457,16
37.782,-122.475,5
37.782,-122.427,13
37.782,-122.468,3
37.782,-122.486,6
37.782,-122.414,4
37.782,-122.462,1
37.782,-122.482,4
37.782,-122.448,13
37.782,-122.424,13
37.782,-122.415,3
37.782,-122.419,6
